DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,mix_content3,mix_smiles3,mix_wt3,mix_mol3,mix_content4,mix_smiles4,mix_wt4,mix_mol4,LOI
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC(C([Fr])=O)=CC=C3)=O)=C2)C4=C(C=CC=C4)C5=C(C=CC=C5)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,36
10.1007/s00289-015-1488-z,homopolymer,,,,[Fr]c1ccc(cc1)OCc1nnn(c1)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)n1nnc(c1)COc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,36.1
10.1016/j.compositesa.2021.106477,copolymer,,P(AN-co-DHS3),CC1(OC2=CC(C(CC(C#N)C[Rb])[Fr])=CC=C2O1)C,N#CC([Fr])C[Rb],CC(C)(OC1=C2)OC1=CC=C2C([Fr])C[Rb],PAN,,97,,ADHS,,3,,,,,,,,,,,,,,,,,36.5
10.2494/photopolymer.24.247,homopolymer,,,,[Fr]c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OC(=O)c1ccc2c(c1)C(=O)N(C2=O)[Rb])(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,36.5
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,37
10.1002/pola.10129,homopolymer,,,,O=C(OC1=CC(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)=C(OC(C5=CC=C(N[Rb])C=C5)=O)C6=C1C=CC=C6)C7=CC=C(NC(C8=CC=C(C=C8)OC9=CC=C(C([Fr])=O)C=C9)=O)C=C7,,,,100,,,,0,,,,,,,,,,,,,,,,,37
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC=C(OC4=CC=C(C([Fr])=O)C=C4)C=C3)=O)=C2)C5=C(C=CC=C5)C6=C(C=CC=C6)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,37
10.1007/s00289-016-1652-0,homopolymer,,,,[Fr]OCCCOc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OCCCOC(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,37.1
10.1039/D3TA01201J,homopolymer,,,,O=C(O[Fr])OC(C=C1)=CC=C1OC(C=C2)=CC=C2OC(OC3=CC=C(C4(C5=CC=C([Rb])C=C5)C6=CC=CC=C6C(O4)=O)C=C3)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,37.3
Bajaj P. Heat and flame protection. Handbook of technical textiles. 2000 Jan 1:223-63.,homopolymer,,,,[Fr]C(Cl)C[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,38
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)C(c1ccc(cc1)OP(=O)(c1ccccc1)[Rb])(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,38
10.1002/pol.1978.130160703,homopolymer,,,,[Fr]Oc1ccc(cc1)C1(c2ccc(cc2)OC(=O)[Rb])c2ccccc2c2c1cccc2,,,,100,,,,0,,,,,,,,,,,,,,,,,38
10.1002/(SICI)1097-4628(20000118)75:3<384::AID-APP7>3.0.CO;2-R,homopolymer,,,,[Rb]C1=CC=C(S(C2=CC=C(N3C(C(C=CC(C(C4=CC=C(C(N([Fr])C5=O)=O)C5=C4)=O)=C6)=C6C3=O)=O)C=C2)(=O)=O)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,38
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(/C=C/C(=O)/C=C/c2ccc(c(c2)OC)O[Fr])ccc1OP(=O)(Nc1ccc(cc1)Br)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,38
10.3390/molecules17089090,homopolymer,,,,O=P(OC1=CC=C(C(C)(C2=CC=C(O[Fr])C=C2)C)C=C1)([Rb])C3=CC=CC=C3,,,,100,,,,0,,,,,,,,,,,,,,,,,38
10.1039/D3TA01200J,homopolymer,,,,O=C(O[Fr])OC(C=C1)=CC=C1SC(C=C2)=CC=C2OC(OC3=CC=C(C4(C5=CC=C([Rb])C=C5)C6=CC=CC=C6C(O4)=O)C=C3)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,38.2
10.1016/S0141-3910(02)00041-1,copolymer,,PET-CEPP8,O=P(CCC(OCCO[Rb])=O)(OCCOC(C(C=C1)=CC=C1C([Fr])=O)=O)C2=CC=CC=C2,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)[Fr],O=P(C1=CC=CC=C1)(CCC(OCCO[Rb])=O)[Fr],PET,92,,,CEPP,8,,,,,,,,,,,,,,,,,,38.6
10.1007/s00289-015-1488-z,homopolymer,,,,O=C(C(C1=C2)=CC(C3=O)=C2C(N3C(C=C4)=CC=C4OCC5=CN(N=N5)C(C=C6)=CC=C6OC(C=C7)=CC=C7OC(C=C8)=CC=C8N(N=N9)C=C9COC(C=C%10)=CC=C%10[*])=O)N([*])C1=O,,,,100,,,,0,,,,,,,,,,,,,,,,,38.8
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]C(C1=CC(OC2=CC=C(P(C3=CC=C(OC4=CC(C(NC5=CC([H])=C(OC6=CC=C(C7(C8=CC=CC=C8OC9=C7C=CC=C9)C%10=CC=C(OC%11=C([H])C=C(N[Rb])C=C%11)C=C%10)C=C6)C=C5)=O)=CC=C4)C=C3)(C%12=CC=CC=C%12)=O)C=C2)=CC=C1)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,39
10.1177/0954008319901148,homopolymer,,,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,39
10.1177/0954008320910807,homopolymer,,,,[Rb]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1cccc(c1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,39
10.1002/app.30477,homopolymer,,,,[Rb]OCCOP(=O)(OOC12COP(=O)(OC1)OC2)OCC[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,39
10.1007/s10118-015-1557-7,homopolymer,,,,S=C(NC(C1=CC=CC(C(NC(NC2=CC=C(C=C2)[*])=S)=O)=N1)=O)NC3=CC=C(C=C3)N4C(C5=C(C4=O)C=C6C(C(N(C6=O)[*])=O)=C5)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,39.18
10.1016/j.chemosphere.2019.06.151,copolymer,,FRPBS2,O=P(OCCCCO[Rb])(OC1=CC=CC=C1)OCCCCOC(CCC(OCCCCOC(CCC([Fr])=O)=O)=O)=O,O=C(OCCCCO[Rb])CCC([Fr])=O,[Fr]C(CCC(OCCCCOP(OCCCCO[Rb])(OC1=CC=CC=C1)=O)=O)=O,PBS,80,,,PPBS1,20,,,,,,,,,,,,,,,,,,39.2
10.1016/j.polymdegradstab.2011.01.035,copolymer,,PET-P-DOPO,O=C([Fr])C1=CC=C(C=C1)C(OCCOC2=CC(P3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=C(C=C2)OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,[Fr]C1=CC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=C(C=C1)OCCO[Rb],PET,74,,,DOPO-HQ-GE,26,,,,,,,,,,,,,,,,,,39.3
10.1016/j.chemosphere.2019.06.151,copolymer,,FRPBS4,O=C(OCCCCOC(CCC(OCCCCOP(OCCCCOC(CCC(O[Rb])=O)=O)(OC1=CC=CC=C1)=O)=O)=O)CCC([Fr])=O,O=C(OCCCCO[Rb])CCC([Fr])=O,[Fr]C(CCC(OCCCCOP(OCCCCOC(CCC(O[Rb])=O)=O)(OC1=CC=CC=C1)=O)=O)=O,PBS,80,,,PPBS2,20,,,,,,,,,,,,,,,,,,39.6
10.1007/s11696-020-01494-7,homopolymer,,,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)c1c2ccc(c1)C(=O)c1ccc2c(c1)C1C2C(=O)N(C1=O)[Fr])(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,39.9
10.1016/j.chemosphere.2019.06.151,copolymer,,FRPBS3,O=P(OCCCCO[Rb])(OC1=CC=CC=C1)OCCCCOC(CCC(OCCCCOC(CCC([Fr])=O)=O)=O)=O,O=C(OCCCCO[Rb])CCC([Fr])=O,[Fr]C(CCC(OCCCCOP(OCCCCO[Rb])(OC1=CC=CC=C1)=O)=O)=O,PBS,60,,,PPBS1,40,,,,,,,,,,,,,,,,,,40
10.1177/0954008320910807,homopolymer,,,,[Fr]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1c(Br)cc(cc1Br)C(c1cc(Br)c(c(c1)Br)OP(=O)(Oc1ccccc1)[Rb])(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1002/app.28552,homopolymer,,,,[Rb]C1=CC=C(C(C2=CC=C(P(C3=CC=C(C(C4=CC=C(OC5=CC=C(C(C)(C6=CC=C(O[Fr])C=C6)C)C=C5)C=C4)=O)C=C3)(C7=CC=CC=C7)=O)C=C2)=O)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1016/S0141-3910(96)00126-7,homopolymer,,,,[Rb]Oc1c(C)cc(cc1C)S(=O)(=O)c1cc(C)c(c(c1)C)OP(=O)(Oc1ccc(cc1)Br)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1016/j.crci.2010.07.002,homopolymer,,,,[Rb]P(OC1=CC=C(C(C)(C2=CC=CC(C(C)(C)C3=CC=C(O[Fr])C=C3)=C2)C)C=C1)(C4=CC=CC=C4)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1002/pola.10129,homopolymer,,,,O=C(OC1=CC(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)=C(OC(C5=CC=C(N[Rb])C=C5)=O)C6=C1C=CC=C6)C7=CC=C(NC(C8=CC=C(C=C8)S(C9=CC=C(C([Fr])=O)C=C9)(=O)=O)=O)C=C7,,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1002/pola.10129,homopolymer,,,,O=C(OC1=CC(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)=C(OC(C5=CC=CC(N[Rb])=C5)=O)C6=C1C=CC=C6)C7=CC(NC(C8=CC=C(C=C8)S(C9=CC=C(C([Fr])=O)C=C9)(=O)=O)=O)=CC=C7,,,,100,,,,0,,,,,,,,,,,,,,,,,40
10.1002/pol.1981.170191101,homopolymer,,,,[Fr]N([H])C1=CC=C(C(C2=CC=C(N(C(C3=CC=C(C(C4=CC=CC=C4C5=O)(O5)C6=CC=C(C([Rb])=O)C=C6)C=C3)=O)[H])C=C2)(C7=CC=CC=C78)OC8=O)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,40.5
10.1016/j.chemosphere.2019.06.151,copolymer,,FRPBS5,O=C(OCCCCOC(CCC(OCCCCOP(OCCCCOC(CCC(O[Rb])=O)=O)(OC1=CC=CC=C1)=O)=O)=O)CCC([Fr])=O,O=C(OCCCCO[Rb])CCC([Fr])=O,[Fr]C(CCC(OCCCCOP(OCCCCOC(CCC(O[Rb])=O)=O)(OC1=CC=CC=C1)=O)=O)=O,PBS,60,,,PPBS2,40,,,,,,,,,,,,,,,,,,40.8
10.1002/(SICI)1097-4628(19960307)59:10<1619::AID-APP14>3.0.CO;2-R,copolymer,,PS-OH-1,CCOP(Oc1ccc(C([Fr])C[Rb])cc1)(OCC)=O,Oc1ccc(C([Fr])C[Rb])cc1,[Fr]C(C[Rb])c1ccc(OP(OCC)(OCC)=O)cc1,PS-OH,,5,,Diethylchlorophosphate (DECP),,95,,,,,,,,,,,,,,,,,41
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]C(C1=CC(OC2=CC=C(C=C2)P(C3=CC=C(C=C3)OC4=CC(C(NC5=CC([H])=C(C=C5)OC6=CC=C(C=C6)C(C7=CC=CC=C7)(C8=CC=C(C=C8)OC9=C(C=C(C=C9)N[Rb])[H])C%10=CC=CC=C%10)=O)=CC=C4)(C%11=CC=CC=C%11)=O)=CC=C1)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.2494/photopolymer.24.247,homopolymer,,,,[Fr]c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)ccc(c2)C(=O)Oc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OC(=O)c1ccc2c(c1)C(=O)N(C2=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1177/0954008319901148,homopolymer,,,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)C(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc2c(c1)ccc(c2)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1177/0954008320910807,homopolymer,,,,[Rb]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1002/pola.10129,homopolymer,,,,O=C(OC1=CC(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)=C(OC(C5=CC=C(N[Rb])C=C5)=O)C6=C1C=CC=C6)C7=CC=C(NC(C8=CC(C([Fr])=O)=CC=C8)=O)C=C7,,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC=C(C(C4=CC=C(C([Fr])=O)C=C4)=O)C=C3)=O)=C2)C5=C(C=CC=C5)C6=C(C=CC=C6)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC=C4C(C=CC(C([Fr])=O)=C4)=C3)=O)=C2)C5=C(C=CC=C5)C6=C(C=CC=C6)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,41
10.1007/s11696-020-01494-7,homopolymer,,,,[Rb]c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)c1c2cc2c(c1)C1C2C(=O)N(C1=O)[Fr])(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,41.1
10.1002/pat.5153,homopolymer,,,,[Rb]N1C(C2CC(C3CC2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC(P(C6=CC=CC=C6)(C7=CC=CC=C7)=O)=C(C=C5)OC8=CC=C(C=C8)[Fr])=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,41.1
10.1177/0954008312442425,homopolymer,,,,[Rb]Oc1ccc(c(c1)c1ccccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,41.42
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]C(C1=CC(OC2=CC=C(P(C3=CC=C(OC4=CC(C(NC5=CC([H])=C(OC6=CC=C(C(C7=CC=CC=C7C8=O)(C9=C8C=CC=C9)C%10=CC=C(OC%11=C([H])C=C(N[Rb])C=C%11)C=C%10)C=C6)C=C5)=O)=CC=C4)C=C3)(C%12=CC=CC=C%12)=O)C=C2)=CC=C1)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]C(C1=CC(OC2=CC=C(P(C3=CC=C(OC4=CC(C(NC5=CC(C(F)(F)F)=C(OC6=CC=C(C7(C8=CC=CC=C8OC9=C7C=CC=C9)C%10=CC=C(OC%11=C(C(F)(F)F)C=C(N[Rb])C=C%11)C=C%10)C=C6)C=C5)=O)=CC=C4)C=C3)(C%12=CC=CC=C%12)=O)C=C2)=CC=C1)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1177/0954008315580822,homopolymer,,,,[Fr]CN(c1ccccc1)Cc1cc(/C=N/CC/N=C/c2ccc3c(c2)CN(CO3)c2ccccc2)cc(c1O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1007/s13233-011-1111-6,homopolymer,,,,[Fr]Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OP(=O)(c1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1016/S0141-3910(96)00126-7,homopolymer,,,,[Fr]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OP(=O)(Oc1ccc(cc1)C)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1002/app.1496,homopolymer,,,,[Fr]Oc1ccc2c(c1)Oc1c(C32OC(=O)c2c3cccc2)ccc(c1)OP(=O)(c1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC=C(C=C3)C([Fr])=O)=O)=C2)C4=C(C=CC=C4)C5=C(C=CC=C5)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,42
10.1002/pol.1981.170191101,homopolymer,,,,[Fr]N([H])C1=CC=C(C(C2=CC=C(N(C(C3=CC=CC(C([Rb])=O)=C3)=O)[H])C=C2)(C4=CC=CC=C45)OC5=O)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,42.5
Bajaj P. Heat and flame protection. Handbook of technical textiles. 2000 Jan 1:223-63.,homopolymer,,,,[Fr]C(C(OC)=O)C[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1177/0954008320910807,homopolymer,,,,[Fr]Nc1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1177/0954008319901148,homopolymer,,,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1002/(SICI)1099-0518(199812)36:17<3051::AID-POLA6>3.0.CO;2-A,homopolymer,,,,[Fr]OCCOc1ccc(cc1P1(=O)Oc2ccccc2c2c1cccc2)OCCOC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1177/0954008320910807,homopolymer,,,,[Rb]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1002/pola.10129,homopolymer,,,,O=C(OC1=C(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)C=C(O[Rb])C=C1)C5=CC=C(NC(C6=CC=C(C(NC7=CC=C(C([Fr])=O)C=C7)=O)C=C6)=O)C=C5,,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1002/pola.10129,homopolymer,,,,O=C(OC1=CC(P2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)=C(OC(C5=CC=CC(N[Rb])=C5)=O)C6=C1C=CC=C6)C7=CC(NC(C8=CC(C([Fr])=O)=CC=C8)=O)=CC=C7,,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC=C(C4=CC=C(C([Fr])=O)C=C4)C=C3)=O)=C2)C5=C(C=CC=C5)C6=C(C=CC=C6)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1002/(SICI)1099-0518(199812)36:17&lt;3051::AID-POLA6&gt;3.0.CO;2-A,homopolymer,,,,O=P1(C2=C(OCCO[Rb])C=CC(OCCOC(C3=CC=C(S(C4=CC=C(C([Fr])=O)C=C4)(=O)=O)C=C3)=O)=C2)C5=C(C=CC=C5)C6=C(C=CC=C6)O1,,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1016/j.eurpolymj.2020.109770,homopolymer,,,,Oc1c(CN(c2ccccc2)C[Fr])c([Rb])c(Sc3ccc(OC4)c(CN4c5ccccc5)c3)cc1,,,,100,,,,0,,,,,,,,,,,,,,,,,43
10.1016/0032-3861(91)90383-T,homopolymer,,,,[Fr]Oc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)OP(=O)(c1ccc(cc1)Cl)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,43.5
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]C(C1=CC(OC2=CC=C(C=C2)P(C3=CC=C(C=C3)OC4=CC(C(NC5=CC(C(F)(F)F)=C(C=C5)OC6=CC=C(C=C6)C(C7=CC=CC=C7)(C8=CC=C(C=C8)OC9=C(C=C(C=C9)N[Rb])C(F)(F)F)C%10=CC=CC=C%10)=O)=CC=C4)(C%11=CC=CC=C%11)=O)=CC=C1)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1177/0954008315580822,homopolymer,,,,[Fr]CN(c1ccccn1)Cc1c(O)ccc(c1[Rb])/C=N/CC/N=C/c1ccc2c(c1)CN(CO2)c1ccccn1,,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1177/0954008320910807,homopolymer,,,,[Fr]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1177/0954008312468182,homopolymer,,,,[Fr]Nc1cccc2c1cccc2NC(=O)c1cccnc1/N=N/NC(=S)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=S)N/N=N/c1ncccc1C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OP(=O)(c1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1177/0954008319901148,homopolymer,,,,[Fr]Oc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=O)c1ccc(cc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1016/0032-3861(95)96858-6,homopolymer,,,,[Fr]OCCOc1c(Br)cc(cc1Br)C(C(F)(F)F)(C(F)(F)F)c1cc(Br)c(c(c1)Br)OCCOP(=O)(c1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1002/app.28552,homopolymer,,,,[Rb]C1=CC=C(C(C2=CC=C(P(C3=CC=C(C(C4=CC=C(OC5=CC=C(O[Fr])C=C5)C=C4)=O)C=C3)(C6=CC=CC=C6)=O)C=C2)=O)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1177/0954008311424804,homopolymer,,,,[Rb]Nc1ccc(cc1)C1C(=O)c2c(C1=O)cc(cc2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)CCCCCCCCC(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1002/pola.10129,homopolymer,,,,O=C(C1=CC=C(C=C1)NC(C2=CC=C(C=C2)C([Fr])=O)=O)OC3=CC(P4(OC5=C(C=CC=C5)C6=C4C=CC=C6)=O)=C(C7=C3C=CC=C7)OC(C8=CC=C(C=C8)N[Rb])=O,,,,100,,,,0,,,,,,,,,,,,,,,,,44
10.1016/0032-3861(91)90383-T,homopolymer,,,,[Fr]Oc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)OP(=O)(c1ccc(cc1)N(=O)=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,44.5
